id,case_num,pn_num,feature_num
50420_002,5,50420,002
50420_003,5,50420,003
50420_004,5,50420,004
50420_005,5,50420,005
50420_006,5,50420,006
50420_007,5,50420,007
50420_008,5,50420,008
50420_009,5,50420,009
50420_010,5,50420,010
50420_011,5,50420,011
50420_012,5,50420,012
50560_000,5,50560,000
50560_001,5,50560,001
50560_002,5,50560,002
50560_003,5,50560,003
50560_004,5,50560,004
50560_005,5,50560,005
50560_006,5,50560,006
50560_007,5,50560,007
50560_008,5,50560,008
50560_009,5,50560,009
50560_010,5,50560,010
50560_011,5,50560,011
50560_012,5,50560,012
50700_000,5,50700,000
50700_001,5,50700,001
50700_002,5,50700,002
50700_003,5,50700,003
50700_004,5,50700,004
50700_005,5,50700,005
50700_006,5,50700,006
50700_007,5,50700,007
50700_008,5,50700,008
50700_009,5,50700,009
50700_010,5,50700,010
50700_011,5,50700,011
50700_012,5,50700,012
50840_000,5,50840,000
50840_001,5,50840,001
50840_002,5,50840,002
50840_003,5,50840,003
50840_004,5,50840,004
50840_005,5,50840,005
50840_006,5,50840,006
50840_007,5,50840,007
50840_008,5,50840,008
50840_009,5,50840,009
50840_010,5,50840,010
50840_011,5,50840,011
50840_012,5,50840,012
50980_000,5,50980,000
50980_001,5,50980,001
50980_002,5,50980,002
50980_003,5,50980,003
50980_004,5,50980,004
50980_005,5,50980,005
50980_006,5,50980,006
50980_007,5,50980,007
50980_008,5,50980,008
50980_009,5,50980,009
50980_010,5,50980,010
50980_011,5,50980,011
50980_012,5,50980,012
51120_000,5,51120,000
51120_001,5,51120,001
51120_002,5,51120,002
51120_003,5,51120,003
51120_004,5,51120,004
51120_005,5,51120,005
51120_006,5,51120,006
51120_007,5,51120,007
51120_008,5,51120,008
51120_009,5,51120,009
51120_010,5,51120,010
51120_011,5,51120,011
51120_012,5,51120,012
51260_000,5,51260,000
51260_001,5,51260,001
51260_002,5,51260,002
51260_003,5,51260,003
51260_004,5,51260,004
51260_005,5,51260,005
51260_006,5,51260,006
51260_007,5,51260,007
51260_008,5,51260,008
51260_009,5,51260,009
51260_010,5,51260,010
51260_011,5,51260,011
51260_012,5,51260,012
51400_000,5,51400,000
51400_001,5,51400,001
51400_002,5,51400,002
51400_003,5,51400,003
51400_004,5,51400,004
51400_005,5,51400,005
51400_006,5,51400,006
51400_007,5,51400,007
51400_008,5,51400,008
51400_009,5,51400,009
51400_010,5,51400,010
51400_011,5,51400,011
51400_012,5,51400,012
51540_000,5,51540,000
51540_001,5,51540,001
51540_002,5,51540,002
51540_003,5,51540,003
51540_004,5,51540,004
51540_005,5,51540,005
51540_006,5,51540,006
51540_007,5,51540,007
51540_008,5,51540,008
51540_009,5,51540,009
51540_010,5,51540,010
51540_011,5,51540,011
51540_012,5,51540,012
51680_000,5,51680,000
51680_001,5,51680,001
51680_002,5,51680,002
51680_003,5,51680,003
51680_004,5,51680,004
51680_005,5,51680,005
51680_006,5,51680,006
51680_007,5,51680,007
51680_008,5,51680,008
51680_009,5,51680,009
51680_010,5,51680,010
51680_011,5,51680,011
51680_012,5,51680,012
51820_000,5,51820,000
51820_001,5,51820,001
51820_002,5,51820,002
51820_003,5,51820,003
51820_004,5,51820,004
51820_005,5,51820,005
51820_006,5,51820,006
51820_007,5,51820,007
51820_008,5,51820,008
51820_009,5,51820,009
51820_010,5,51820,010
51820_011,5,51820,011
51820_012,5,51820,012
51960_000,5,51960,000
51960_001,5,51960,001
51960_002,5,51960,002
51960_003,5,51960,003
51960_004,5,51960,004
51960_005,5,51960,005
51960_006,5,51960,006
51960_007,5,51960,007
51960_008,5,51960,008
51960_009,5,51960,009
51960_010,5,51960,010
51960_011,5,51960,011
51960_012,5,51960,012
52100_000,5,52100,000
52100_001,5,52100,001
52100_002,5,52100,002
52100_003,5,52100,003
52100_004,5,52100,004
52100_005,5,52100,005
52100_006,5,52100,006
52100_007,5,52100,007
52100_008,5,52100,008
52100_009,5,52100,009
52100_010,5,52100,010
52100_011,5,52100,011
52100_012,5,52100,012
52240_000,5,52240,000
52240_001,5,52240,001
52240_002,5,52240,002
52240_003,5,52240,003
52240_004,5,52240,004
52240_005,5,52240,005
52240_006,5,52240,006
52240_007,5,52240,007
52240_008,5,52240,008
52240_009,5,52240,009
52240_010,5,52240,010
52240_011,5,52240,011
52240_012,5,52240,012
52380_000,5,52380,000
52380_001,5,52380,001
52380_002,5,52380,002
52380_003,5,52380,003
52380_004,5,52380,004
52380_005,5,52380,005
52380_006,5,52380,006
52380_007,5,52380,007
52380_008,5,52380,008
52380_009,5,52380,009
52380_010,5,52380,010
52380_011,5,52380,011
52380_012,5,52380,012
52520_000,5,52520,000
52520_001,5,52520,001
52520_002,5,52520,002
52520_003,5,52520,003
52520_004,5,52520,004
52520_005,5,52520,005
52520_006,5,52520,006
52520_007,5,52520,007
52520_008,5,52520,008
52520_009,5,52520,009
52520_010,5,52520,010
52520_011,5,52520,011
52520_012,5,52520,012
52660_000,5,52660,000
52660_001,5,52660,001
52660_002,5,52660,002
52660_003,5,52660,003
52660_004,5,52660,004
52660_005,5,52660,005
52660_006,5,52660,006
52660_007,5,52660,007
52660_008,5,52660,008
52660_009,5,52660,009
52660_010,5,52660,010
52660_011,5,52660,011
52660_012,5,52660,012
52800_000,5,52800,000
52800_001,5,52800,001
52800_002,5,52800,002
52800_003,5,52800,003
52800_004,5,52800,004
52800_005,5,52800,005
52800_006,5,52800,006
52800_007,5,52800,007
52800_008,5,52800,008
52800_009,5,52800,009
52800_010,5,52800,010
52800_011,5,52800,011
52800_012,5,52800,012
52940_000,5,52940,000
52940_001,5,52940,001
52940_002,5,52940,002
52940_003,5,52940,003
52940_004,5,52940,004
52940_005,5,52940,005
52940_006,5,52940,006
52940_007,5,52940,007
52940_008,5,52940,008
52940_009,5,52940,009
52940_010,5,52940,010
52940_011,5,52940,011
52940_012,5,52940,012
53080_000,5,53080,000
53080_001,5,53080,001
53080_002,5,53080,002
53080_003,5,53080,003
53080_004,5,53080,004
53080_005,5,53080,005
53080_006,5,53080,006
53080_007,5,53080,007
53080_008,5,53080,008
53080_009,5,53080,009
53080_010,5,53080,010
53080_011,5,53080,011
53080_012,5,53080,012
53220_000,5,53220,000
53220_001,5,53220,001
53220_002,5,53220,002
53220_003,5,53220,003
53220_004,5,53220,004
53220_005,5,53220,005
53220_006,5,53220,006
53220_007,5,53220,007
53220_008,5,53220,008
53220_009,5,53220,009
53220_010,5,53220,010
53220_011,5,53220,011
53220_012,5,53220,012
53360_000,5,53360,000
53360_001,5,53360,001
53360_002,5,53360,002
53360_003,5,53360,003
53360_004,5,53360,004
53360_005,5,53360,005
53360_006,5,53360,006
53360_007,5,53360,007
53360_008,5,53360,008
53360_009,5,53360,009
53360_010,5,53360,010
53360_011,5,53360,011
53360_012,5,53360,012
53500_000,5,53500,000
53500_001,5,53500,001
53500_002,5,53500,002
53500_003,5,53500,003
53500_004,5,53500,004
53500_005,5,53500,005
53500_006,5,53500,006
53500_007,5,53500,007
53500_008,5,53500,008
53500_009,5,53500,009
53500_010,5,53500,010
53500_011,5,53500,011
53500_012,5,53500,012
53640_000,5,53640,000
53640_001,5,53640,001
53640_002,5,53640,002
53640_003,5,53640,003
53640_004,5,53640,004
53640_005,5,53640,005
53640_006,5,53640,006
53640_007,5,53640,007
53640_008,5,53640,008
53640_009,5,53640,009
53640_010,5,53640,010
53640_011,5,53640,011
53640_012,5,53640,012
53780_000,5,53780,000
53780_001,5,53780,001
53780_002,5,53780,002
53780_003,5,53780,003
53780_004,5,53780,004
53780_005,5,53780,005
53780_006,5,53780,006
53780_007,5,53780,007
53780_008,5,53780,008
53780_009,5,53780,009
53780_010,5,53780,010
53780_011,5,53780,011
53780_012,5,53780,012
53920_000,5,53920,000
53920_001,5,53920,001
53920_002,5,53920,002
53920_003,5,53920,003
53920_004,5,53920,004
53920_005,5,53920,005
53920_006,5,53920,006
53920_007,5,53920,007
53920_008,5,53920,008
53920_009,5,53920,009
53920_010,5,53920,010
53920_011,5,53920,011
53920_012,5,53920,012
54060_000,5,54060,000
54060_001,5,54060,001
54060_002,5,54060,002
54060_003,5,54060,003
54060_004,5,54060,004
54060_005,5,54060,005
54060_006,5,54060,006
54060_007,5,54060,007
54060_008,5,54060,008
54060_009,5,54060,009
54060_010,5,54060,010
54060_011,5,54060,011
54060_012,5,54060,012
54200_000,5,54200,000
54200_001,5,54200,001
54200_002,5,54200,002
54200_003,5,54200,003
54200_004,5,54200,004
54200_005,5,54200,005
54200_006,5,54200,006
54200_007,5,54200,007
54200_008,5,54200,008
54200_009,5,54200,009
54200_010,5,54200,010
54200_011,5,54200,011
54200_012,5,54200,012
54340_000,5,54340,000
54340_001,5,54340,001
54340_002,5,54340,002
54340_003,5,54340,003
54340_004,5,54340,004
54340_005,5,54340,005
54340_006,5,54340,006
54340_007,5,54340,007
54340_008,5,54340,008
54340_009,5,54340,009
54340_010,5,54340,010
54340_011,5,54340,011
54340_012,5,54340,012
54480_000,5,54480,000
54480_001,5,54480,001
54480_002,5,54480,002
54480_003,5,54480,003
54480_004,5,54480,004
54480_005,5,54480,005
54480_006,5,54480,006
54480_007,5,54480,007
54480_008,5,54480,008
54480_009,5,54480,009
54480_010,5,54480,010
54480_011,5,54480,011
54480_012,5,54480,012
54620_000,5,54620,000
54620_001,5,54620,001
54620_002,5,54620,002
54620_003,5,54620,003
54620_004,5,54620,004
54620_005,5,54620,005
54620_006,5,54620,006
54620_007,5,54620,007
54620_008,5,54620,008
54620_009,5,54620,009
54620_010,5,54620,010
54620_011,5,54620,011
54620_012,5,54620,012
54760_000,5,54760,000
54760_001,5,54760,001
54760_002,5,54760,002
54760_003,5,54760,003
54760_004,5,54760,004
54760_005,5,54760,005
54760_006,5,54760,006
54760_007,5,54760,007
54760_008,5,54760,008
54760_009,5,54760,009
54760_010,5,54760,010
54760_011,5,54760,011
54760_012,5,54760,012
54900_000,5,54900,000
54900_001,5,54900,001
54900_002,5,54900,002
54900_003,5,54900,003
54900_004,5,54900,004
54900_005,5,54900,005
54900_006,5,54900,006
54900_007,5,54900,007
54900_008,5,54900,008
54900_009,5,54900,009
54900_010,5,54900,010
54900_011,5,54900,011
54900_012,5,54900,012
55040_000,5,55040,000
55040_001,5,55040,001
55040_002,5,55040,002
55040_003,5,55040,003
55040_004,5,55040,004
55040_005,5,55040,005
55040_006,5,55040,006
55040_007,5,55040,007
55040_008,5,55040,008
55040_009,5,55040,009
55040_010,5,55040,010
55040_011,5,55040,011
55040_012,5,55040,012
55180_000,5,55180,000
55180_001,5,55180,001
55180_002,5,55180,002
55180_003,5,55180,003
55180_004,5,55180,004
55180_005,5,55180,005
55180_006,5,55180,006
55180_007,5,55180,007
55180_008,5,55180,008
55180_009,5,55180,009
55180_010,5,55180,010
55180_011,5,55180,011
55180_012,5,55180,012
55320_000,5,55320,000
55320_001,5,55320,001
55320_002,5,55320,002
55320_003,5,55320,003
55320_004,5,55320,004
55320_005,5,55320,005
55320_006,5,55320,006
55320_007,5,55320,007
55320_008,5,55320,008
55320_009,5,55320,009
55320_010,5,55320,010
55320_011,5,55320,011
55320_012,5,55320,012
55460_000,5,55460,000
55460_001,5,55460,001
55460_002,5,55460,002
55460_003,5,55460,003
55460_004,5,55460,004
55460_005,5,55460,005
55460_006,5,55460,006
55460_007,5,55460,007
55460_008,5,55460,008
55460_009,5,55460,009
55460_010,5,55460,010
55460_011,5,55460,011
55460_012,5,55460,012
55600_000,5,55600,000
55600_001,5,55600,001
55600_002,5,55600,002
55600_003,5,55600,003
55600_004,5,55600,004
55600_005,5,55600,005
55600_006,5,55600,006
55600_007,5,55600,007
55600_008,5,55600,008
55600_009,5,55600,009
55600_010,5,55600,010
55600_011,5,55600,011
55600_012,5,55600,012
55740_000,5,55740,000
55740_001,5,55740,001
55740_002,5,55740,002
55740_003,5,55740,003
55740_004,5,55740,004
55740_005,5,55740,005
55740_006,5,55740,006
55740_007,5,55740,007
55740_008,5,55740,008
55740_009,5,55740,009
55740_010,5,55740,010
55740_011,5,55740,011
55740_012,5,55740,012
55880_000,5,55880,000
55880_001,5,55880,001
55880_002,5,55880,002
55880_003,5,55880,003
55880_004,5,55880,004
55880_005,5,55880,005
55880_006,5,55880,006
55880_007,5,55880,007
55880_008,5,55880,008
55880_009,5,55880,009
55880_010,5,55880,010
55880_011,5,55880,011
55880_012,5,55880,012
56020_000,5,56020,000
56020_001,5,56020,001
56020_002,5,56020,002
56020_003,5,56020,003
56020_004,5,56020,004
56020_005,5,56020,005
56020_006,5,56020,006
56020_007,5,56020,007
56020_008,5,56020,008
56020_009,5,56020,009
56020_010,5,56020,010
56020_011,5,56020,011
56020_012,5,56020,012
56160_000,5,56160,000
56160_001,5,56160,001
56160_002,5,56160,002
56160_003,5,56160,003
56160_004,5,56160,004
56160_005,5,56160,005
56160_006,5,56160,006
56160_007,5,56160,007
56160_008,5,56160,008
56160_009,5,56160,009
56160_010,5,56160,010
56160_011,5,56160,011
56160_012,5,56160,012
56300_000,5,56300,000
56300_001,5,56300,001
56300_002,5,56300,002
56300_003,5,56300,003
56300_004,5,56300,004
56300_005,5,56300,005
56300_006,5,56300,006
56300_007,5,56300,007
56300_008,5,56300,008
56300_009,5,56300,009
56300_010,5,56300,010
56300_011,5,56300,011
56300_012,5,56300,012
56440_000,5,56440,000
56440_001,5,56440,001
56440_002,5,56440,002
56440_003,5,56440,003
56440_004,5,56440,004
56440_005,5,56440,005
56440_006,5,56440,006
56440_007,5,56440,007
56440_008,5,56440,008
56440_009,5,56440,009
56440_010,5,56440,010
56440_011,5,56440,011
56440_012,5,56440,012
56580_000,5,56580,000
56580_001,5,56580,001
56580_002,5,56580,002
56580_003,5,56580,003
56580_004,5,56580,004
56580_005,5,56580,005
56580_006,5,56580,006
56580_007,5,56580,007
56580_008,5,56580,008
56580_009,5,56580,009
56580_010,5,56580,010
56580_011,5,56580,011
56580_012,5,56580,012
56720_000,5,56720,000
56720_001,5,56720,001
56720_002,5,56720,002
56720_003,5,56720,003
56720_004,5,56720,004
56720_005,5,56720,005
56720_006,5,56720,006
56720_007,5,56720,007
56720_008,5,56720,008
56720_009,5,56720,009
56720_010,5,56720,010
56720_011,5,56720,011
56720_012,5,56720,012
56860_000,5,56860,000
56860_001,5,56860,001
56860_002,5,56860,002
56860_003,5,56860,003
56860_004,5,56860,004
56860_005,5,56860,005
56860_006,5,56860,006
56860_007,5,56860,007
56860_008,5,56860,008
56860_009,5,56860,009
56860_010,5,56860,010
56860_011,5,56860,011
56860_012,5,56860,012
57000_000,5,57000,000
57000_001,5,57000,001
57000_002,5,57000,002
57000_003,5,57000,003
57000_004,5,57000,004
57000_005,5,57000,005
57000_006,5,57000,006
57000_007,5,57000,007
57000_008,5,57000,008
57000_009,5,57000,009
57000_010,5,57000,010
57000_011,5,57000,011
57000_012,5,57000,012
60053_000,6,60053,000
60053_001,6,60053,001
60053_002,6,60053,002
60053_003,6,60053,003
60053_004,6,60053,004
60053_005,6,60053,005
60053_006,6,60053,006
60053_007,6,60053,007
60053_008,6,60053,008
60053_009,6,60053,009
60053_010,6,60053,010
60053_011,6,60053,011
60053_012,6,60053,012
60106_000,6,60106,000
60106_001,6,60106,001
60106_002,6,60106,002
60106_003,6,60106,003
60106_004,6,60106,004
60106_005,6,60106,005
60106_006,6,60106,006
60106_007,6,60106,007
60106_008,6,60106,008
60106_009,6,60106,009
60106_010,6,60106,010
60106_011,6,60106,011
60106_012,6,60106,012
60159_000,6,60159,000
60159_001,6,60159,001
60159_002,6,60159,002
60159_003,6,60159,003
60159_004,6,60159,004
60159_005,6,60159,005
60159_006,6,60159,006
60159_007,6,60159,007
60159_008,6,60159,008
60159_009,6,60159,009
60159_010,6,60159,010
60159_011,6,60159,011
60159_012,6,60159,012
60212_000,6,60212,000
60212_001,6,60212,001
60212_002,6,60212,002
60212_003,6,60212,003
60212_004,6,60212,004
60212_005,6,60212,005
60212_006,6,60212,006
60212_007,6,60212,007
60212_008,6,60212,008
60212_009,6,60212,009
60212_010,6,60212,010
60212_011,6,60212,011
60212_012,6,60212,012
60265_000,6,60265,000
60265_001,6,60265,001
60265_002,6,60265,002
60265_003,6,60265,003
60265_004,6,60265,004
60265_005,6,60265,005
60265_006,6,60265,006
60265_007,6,60265,007
60265_008,6,60265,008
60265_009,6,60265,009
60265_010,6,60265,010
60265_011,6,60265,011
60265_012,6,60265,012
60318_000,6,60318,000
60318_001,6,60318,001
60318_002,6,60318,002
60318_003,6,60318,003
60318_004,6,60318,004
60318_005,6,60318,005
60318_006,6,60318,006
60318_007,6,60318,007
60318_008,6,60318,008
60318_009,6,60318,009
60318_010,6,60318,010
60318_011,6,60318,011
60318_012,6,60318,012
60371_000,6,60371,000
60371_001,6,60371,001
60371_002,6,60371,002
60371_003,6,60371,003
60371_004,6,60371,004
60371_005,6,60371,005
60371_006,6,60371,006
60371_007,6,60371,007
60371_008,6,60371,008
60371_009,6,60371,009
60371_010,6,60371,010
60371_011,6,60371,011
60371_012,6,60371,012
60424_000,6,60424,000
60424_001,6,60424,001
60424_002,6,60424,002
60424_003,6,60424,003
60424_004,6,60424,004
60424_005,6,60424,005
60424_006,6,60424,006
60424_007,6,60424,007
60424_008,6,60424,008
60424_009,6,60424,009
60424_010,6,60424,010
60424_011,6,60424,011
60424_012,6,60424,012
60477_000,6,60477,000
60477_001,6,60477,001
60477_002,6,60477,002
60477_003,6,60477,003
60477_004,6,60477,004
60477_005,6,60477,005
60477_006,6,60477,006
60477_007,6,60477,007
60477_008,6,60477,008
60477_009,6,60477,009
60477_010,6,60477,010
60477_011,6,60477,011
60477_012,6,60477,012
60530_000,6,60530,000
60530_001,6,60530,001
60530_002,6,60530,002
60530_003,6,60530,003
60530_004,6,60530,004
60530_005,6,60530,005
60530_006,6,60530,006
60530_007,6,60530,007
60530_008,6,60530,008
60530_009,6,60530,009
60530_010,6,60530,010
60530_011,6,60530,011
60530_012,6,60530,012
60583_000,6,60583,000
60583_001,6,60583,001
60583_002,6,60583,002
60583_003,6,60583,003
60583_004,6,60583,004
60583_005,6,60583,005
60583_006,6,60583,006
60583_007,6,60583,007
60583_008,6,60583,008
60583_009,6,60583,009
60583_010,6,60583,010
60583_011,6,60583,011
60583_012,6,60583,012
60636_000,6,60636,000
60636_001,6,60636,001
60636_002,6,60636,002
60636_003,6,60636,003
60636_004,6,60636,004
60636_005,6,60636,005
60636_006,6,60636,006
60636_007,6,60636,007
60636_008,6,60636,008
60636_009,6,60636,009
60636_010,6,60636,010
60636_011,6,60636,011
60636_012,6,60636,012
60689_000,6,60689,000
60689_001,6,60689,001
60689_002,6,60689,002
60689_003,6,60689,003
60689_004,6,60689,004
60689_005,6,60689,005
60689_006,6,60689,006
60689_007,6,60689,007
60689_008,6,60689,008
60689_009,6,60689,009
60689_010,6,60689,010
60689_011,6,60689,011
60689_012,6,60689,012
60742_000,6,60742,000
60742_001,6,60742,001
60742_002,6,60742,002
60742_003,6,60742,003
60742_004,6,60742,004
60742_005,6,60742,005
60742_006,6,60742,006
60742_007,6,60742,007
60742_008,6,60742,008
60742_009,6,60742,009
60742_010,6,60742,010
60742_011,6,60742,011
60742_012,6,60742,012
60795_000,6,60795,000
60795_001,6,60795,001
60795_002,6,60795,002
60795_003,6,60795,003
60795_004,6,60795,004
60795_005,6,60795,005
60795_006,6,60795,006
60795_007,6,60795,007
60795_008,6,60795,008
60795_009,6,60795,009
60795_010,6,60795,010
60795_011,6,60795,011
60795_012,6,60795,012
60848_000,6,60848,000
60848_001,6,60848,001
60848_002,6,60848,002
60848_003,6,60848,003
60848_004,6,60848,004
60848_005,6,60848,005
60848_006,6,60848,006
60848_007,6,60848,007
60848_008,6,60848,008
60848_009,6,60848,009
60848_010,6,60848,010
60848_011,6,60848,011
60848_012,6,60848,012
60901_000,6,60901,000
60901_001,6,60901,001
60901_002,6,60901,002
60901_003,6,60901,003
60901_004,6,60901,004
60901_005,6,60901,005
60901_006,6,60901,006
60901_007,6,60901,007
60901_008,6,60901,008
60901_009,6,60901,009
60901_010,6,60901,010
60901_011,6,60901,011
60901_012,6,60901,012
60954_000,6,60954,000
60954_001,6,60954,001
60954_002,6,60954,002
60954_003,6,60954,003
60954_004,6,60954,004
60954_005,6,60954,005
60954_006,6,60954,006
60954_007,6,60954,007
60954_008,6,60954,008
60954_009,6,60954,009
60954_010,6,60954,010
60954_011,6,60954,011
60954_012,6,60954,012
61007_000,6,61007,000
61007_001,6,61007,001
61007_002,6,61007,002
61007_003,6,61007,003
61007_004,6,61007,004
61007_005,6,61007,005
61007_006,6,61007,006
61007_007,6,61007,007
61007_008,6,61007,008
61007_009,6,61007,009
61007_010,6,61007,010
61007_011,6,61007,011
61007_012,6,61007,012
61060_000,6,61060,000
61060_001,6,61060,001
61060_002,6,61060,002
61060_003,6,61060,003
61060_004,6,61060,004
61060_005,6,61060,005
61060_006,6,61060,006
61060_007,6,61060,007
61060_008,6,61060,008
61060_009,6,61060,009
61060_010,6,61060,010
61060_011,6,61060,011
61060_012,6,61060,012
61113_000,6,61113,000
61113_001,6,61113,001
61113_002,6,61113,002
61113_003,6,61113,003
61113_004,6,61113,004
61113_005,6,61113,005
61113_006,6,61113,006
61113_007,6,61113,007
61113_008,6,61113,008
61113_009,6,61113,009
61113_010,6,61113,010
61113_011,6,61113,011
61113_012,6,61113,012
61166_000,6,61166,000
61166_001,6,61166,001
61166_002,6,61166,002
61166_003,6,61166,003
61166_004,6,61166,004
61166_005,6,61166,005
61166_006,6,61166,006
61166_007,6,61166,007
61166_008,6,61166,008
61166_009,6,61166,009
61166_010,6,61166,010
61166_011,6,61166,011
61166_012,6,61166,012
61219_000,6,61219,000
61219_001,6,61219,001
61219_002,6,61219,002
61219_003,6,61219,003
61219_004,6,61219,004
61219_005,6,61219,005
61219_006,6,61219,006
61219_007,6,61219,007
61219_008,6,61219,008
61219_009,6,61219,009
61219_010,6,61219,010
61219_011,6,61219,011
61219_012,6,61219,012
61272_000,6,61272,000
61272_001,6,61272,001
61272_002,6,61272,002
61272_003,6,61272,003
61272_004,6,61272,004
61272_005,6,61272,005
61272_006,6,61272,006
61272_007,6,61272,007
61272_008,6,61272,008
61272_009,6,61272,009
61272_010,6,61272,010
61272_011,6,61272,011
61272_012,6,61272,012
61325_000,6,61325,000
61325_001,6,61325,001
61325_002,6,61325,002
61325_003,6,61325,003
61325_004,6,61325,004
61325_005,6,61325,005
61325_006,6,61325,006
61325_007,6,61325,007
61325_008,6,61325,008
61325_009,6,61325,009
61325_010,6,61325,010
61325_011,6,61325,011
61325_012,6,61325,012
61378_000,6,61378,000
61378_001,6,61378,001
61378_002,6,61378,002
61378_003,6,61378,003
61378_004,6,61378,004
61378_005,6,61378,005
61378_006,6,61378,006
61378_007,6,61378,007
61378_008,6,61378,008
61378_009,6,61378,009
61378_010,6,61378,010
61378_011,6,61378,011
61378_012,6,61378,012
61431_000,6,61431,000
61431_001,6,61431,001
61431_002,6,61431,002
61431_003,6,61431,003
61431_004,6,61431,004
61431_005,6,61431,005
61431_006,6,61431,006
61431_007,6,61431,007
61431_008,6,61431,008
61431_009,6,61431,009
61431_010,6,61431,010
61431_011,6,61431,011
61431_012,6,61431,012
61484_000,6,61484,000
61484_001,6,61484,001
61484_002,6,61484,002
61484_003,6,61484,003
61484_004,6,61484,004
61484_005,6,61484,005
61484_006,6,61484,006
61484_007,6,61484,007
61484_008,6,61484,008
61484_009,6,61484,009
61484_010,6,61484,010
61484_011,6,61484,011
61484_012,6,61484,012
61537_000,6,61537,000
61537_001,6,61537,001
61537_002,6,61537,002
61537_003,6,61537,003
61537_004,6,61537,004
61537_005,6,61537,005
61537_006,6,61537,006
61537_007,6,61537,007
61537_008,6,61537,008
61537_009,6,61537,009
61537_010,6,61537,010
61537_011,6,61537,011
61537_012,6,61537,012
61590_000,6,61590,000
61590_001,6,61590,001
61590_002,6,61590,002
61590_003,6,61590,003
61590_004,6,61590,004
61590_005,6,61590,005
61590_006,6,61590,006
61590_007,6,61590,007
61590_008,6,61590,008
61590_009,6,61590,009
61590_010,6,61590,010
61590_011,6,61590,011
61590_012,6,61590,012
61644_000,6,61644,000
61644_001,6,61644,001
61644_002,6,61644,002
61644_003,6,61644,003
61644_004,6,61644,004
61644_005,6,61644,005
61644_006,6,61644,006
61644_007,6,61644,007
61644_008,6,61644,008
61644_009,6,61644,009
61644_010,6,61644,010
61644_011,6,61644,011
61644_012,6,61644,012
61696_000,6,61696,000
61696_001,6,61696,001
61696_002,6,61696,002
61696_003,6,61696,003
61696_004,6,61696,004
61696_005,6,61696,005
61696_006,6,61696,006
61696_007,6,61696,007
61696_008,6,61696,008
61696_009,6,61696,009
61696_010,6,61696,010
61696_011,6,61696,011
61696_012,6,61696,012
61749_000,6,61749,000
61749_001,6,61749,001
61749_002,6,61749,002
61749_003,6,61749,003
61749_004,6,61749,004
61749_005,6,61749,005
61749_006,6,61749,006
61749_007,6,61749,007
61749_008,6,61749,008
61749_009,6,61749,009
61749_010,6,61749,010
61749_011,6,61749,011
61749_012,6,61749,012
70160_000,7,70160,000
70160_001,7,70160,001
70160_002,7,70160,002
70160_003,7,70160,003
70160_004,7,70160,004
70160_005,7,70160,005
70160_006,7,70160,006
70160_007,7,70160,007
70160_008,7,70160,008
70160_009,7,70160,009
70160_010,7,70160,010
70160_011,7,70160,011
70160_012,7,70160,012
70320_000,7,70320,000
70320_001,7,70320,001
70320_002,7,70320,002
70320_003,7,70320,003
70320_004,7,70320,004
70320_005,7,70320,005
70320_006,7,70320,006
70320_007,7,70320,007
70320_008,7,70320,008
70320_009,7,70320,009
70320_010,7,70320,010
70320_011,7,70320,011
70320_012,7,70320,012
70480_000,7,70480,000
70480_001,7,70480,001
70480_002,7,70480,002
70480_003,7,70480,003
70480_004,7,70480,004
70480_005,7,70480,005
70480_006,7,70480,006
70480_007,7,70480,007
70480_008,7,70480,008
70480_009,7,70480,009
70480_010,7,70480,010
70480_011,7,70480,011
70480_012,7,70480,012
70640_000,7,70640,000
70640_001,7,70640,001
70640_002,7,70640,002
70640_003,7,70640,003
70640_004,7,70640,004
70640_005,7,70640,005
70640_006,7,70640,006
70640_007,7,70640,007
70640_008,7,70640,008
70640_009,7,70640,009
70640_010,7,70640,010
70640_011,7,70640,011
70640_012,7,70640,012
70800_000,7,70800,000
70800_001,7,70800,001
70800_002,7,70800,002
70800_003,7,70800,003
70800_004,7,70800,004
70800_005,7,70800,005
70800_006,7,70800,006
70800_007,7,70800,007
70800_008,7,70800,008
70800_009,7,70800,009
70800_010,7,70800,010
70800_011,7,70800,011
70800_012,7,70800,012
70960_000,7,70960,000
70960_001,7,70960,001
70960_002,7,70960,002
70960_003,7,70960,003
70960_004,7,70960,004
70960_005,7,70960,005
70960_006,7,70960,006
70960_007,7,70960,007
70960_008,7,70960,008
70960_009,7,70960,009
70960_010,7,70960,010
70960_011,7,70960,011
70960_012,7,70960,012
71120_000,7,71120,000
71120_001,7,71120,001
71120_002,7,71120,002
71120_003,7,71120,003
71120_004,7,71120,004
71120_005,7,71120,005
71120_006,7,71120,006
71120_007,7,71120,007
71120_008,7,71120,008
71120_009,7,71120,009
71120_010,7,71120,010
71120_011,7,71120,011
71120_012,7,71120,012
71280_000,7,71280,000
71280_001,7,71280,001
71280_002,7,71280,002
71280_003,7,71280,003
71280_004,7,71280,004
71280_005,7,71280,005
71280_006,7,71280,006
71280_007,7,71280,007
71280_008,7,71280,008
71280_009,7,71280,009
71280_010,7,71280,010
71280_011,7,71280,011
71280_012,7,71280,012
71440_000,7,71440,000
71440_001,7,71440,001
71440_002,7,71440,002
71440_003,7,71440,003
71440_004,7,71440,004
71440_005,7,71440,005
71440_006,7,71440,006
71440_007,7,71440,007
71440_008,7,71440,008
71440_009,7,71440,009
